name,price,sku,brand,category,subcategory,description,rating,availability,image_urls,product_url
Topical Steroid & Anti-Biotic,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/397807.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/37916.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/11240.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/53973.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/113085.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/110210.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/403504.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/99585.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/379469.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/312915.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/65868.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/156464.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/401138.webp,https://seif-online.com/en/product/medicine/eye-medicines/topical-steroid-anti-biotic
Eye Local Anaesthetic.,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/2123.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/295136.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/2224.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/347026.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/240680.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/389366.webp,https://seif-online.com/en/product/medicine/eye-medicines/eye-local-anaesthetic
Topical Anti-Viral,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/316639.webp,https://seif-online.com/en/product/medicine/eye-medicines/topical-anti-viral
Glaucoma Treatment,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/64634.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/180301.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/35466.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/221415.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/83913.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/141380.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/209.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/159909.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/271476.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/296218.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/271655-1761473616.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/271473.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610051-1760273831.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/144815.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/2139.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/36690.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/93039.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/316144.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/363482.webp,https://seif-online.com/en/product/medicine/eye-medicines/glaucoma-treatment
Nose Preparation,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/1380.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/78120.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/215027.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/1381.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/29090.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/383712.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/395863.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/60759.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/3747.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/87978.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/60760.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/122628.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/349714.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/327395.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/60758.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/317792.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/605732.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/269806.webp,https://seif-online.com/en/product/medicine/eye-medicines/nose-preparation
Eye Allergy & Inflammation,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/786.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/307739.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/159591.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/284326.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/103310.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/361169.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/303425.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/284823.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/608881-1760358362.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/313201.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/360242.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/51695.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/370381.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614891-1759931883.webp,https://seif-online.com/en/product/medicine/eye-medicines/eye-allergy-inflammation
Mydriatics,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/312183.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/401091.webp,https://seif-online.com/en/product/medicine/eye-medicines/mydriatics
Topical Steroid,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/94930.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/165045.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/385129.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/317305.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/285154.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/340246.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/65862.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/2960.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/617110-1759063841.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/617111-1759063797.webp,https://seif-online.com/en/product/medicine/eye-medicines/topical-steroid
Central Nervous System,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/608891.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/608680.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/608043-1760362052.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/608508.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/140201.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/76059.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/57288.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/385216.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/60604.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/305103.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/3106.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/161969.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/604977.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/139588.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614722.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/72127.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610908.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/367986.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/202127.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/1455.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/207428.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/182669.webp,https://seif-online.com/en/product/medicine/central-nervous-system
Local Anaesthetic.,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/66467.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/300369.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/42430.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/66468.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/271770.webp,https://seif-online.com/en/product/medicine/central-nervous-system/local-anaesthetic-central
Psychotic Disorders,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/182669.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610352.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/349038.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/229325.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/88705.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/88704.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/185949.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/602103.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/607184-1760869709.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/118796.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/178937.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/81959.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/384656.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/77129.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/600991.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/1932.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/175816.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/216334.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/20881.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/80681.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/24649.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/33685.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/161066.webp,https://seif-online.com/en/product/medicine/central-nervous-system/psychotic-disorders
Sedatives & Hypnotics,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/608508.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/616577-1762844932.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611596.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610297-1760272579.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/18565.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/609656.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612444.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/431570.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/88.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/2877.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611480.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/397593.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611606.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/307126.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/431725.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614859-1759932052.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/613079.webp,https://seif-online.com/en/product/medicine/central-nervous-system/sedatives-hypnotics
Cerebral Stimulant,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/57288.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/161969.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/263729.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/122423.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610711.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/609960-1760274367.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/19785.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611047.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611655.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/33909.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/610710.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/378759.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/344396.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612936.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612748.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/609967-1760274531.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/381777.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/2753.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/614363-1760270896.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/19786.webp,https://seif-online.com/en/product/medicine/central-nervous-system/cerebral-stimulant
Alzheimer Treatment,,,Apply,Medicine,,Download App Now,,,https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/611317.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/199119.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/81983.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/285949.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/253555.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/290250.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/265911.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/168059.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/312130.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/336348.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/232910.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/296286.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/117519.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/23518.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/612471.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/605029.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/284097.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/17394.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/17392.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/17393.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/116107.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/139300.webp|https://masterapi.witheldokan.com/storage/seif-pharmacies/uploads/144702.webp,https://seif-online.com/en/product/medicine/central-nervous-system/alzheimer-treatment
